State	series_id	year	month	value	month_year
California	LAUCT068134400000004          	2018	6	1433.0	06_2018
California	LAUCT068134400000004          	2019	6	1283.0	06_2019
California	LAUCT068134400000004          	2020	6	4984.0	06_2020
California	LAUCT068134400000005          	2015	6	35619.0	06_2015
California	LAUCT068134400000005          	2016	6	36160.0	06_2016
California	LAUCT068134400000005          	2017	6	36787.0	06_2017
California	LAUCT068134400000005          	2018	6	37505.0	06_2018
California	LAUCT068134400000005          	2019	6	37784.0	06_2019
California	LAUCT068134400000005          	2020	6	35263.0	06_2020
California	LAUCT068134400000006          	2015	6	37522.0	06_2015
California	LAUCT068134400000006          	2016	6	38164.0	06_2016
California	LAUCT068134400000006          	2017	6	38434.0	06_2017
California	LAUCT068134400000006          	2018	6	38938.0	06_2018
California	LAUCT068134400000006          	2019	6	39067.0	06_2019
California	LAUCT068134400000006          	2020	6	40247.0	06_2020
California	LAUCT068155400000003          	2015	6	5.0	06_2015
California	LAUCT068155400000003          	2016	6	5.3	06_2016
California	LAUCT068155400000003          	2017	6	4.4	06_2017
California	LAUCT068155400000003          	2018	6	3.8	06_2018
California	LAUCT068155400000003          	2019	6	3.5	06_2019
California	LAUCT068155400000003          	2020	6	11.2	06_2020
California	LAUCT068155400000004          	2015	6	2234.0	06_2015
California	LAUCT068155400000004          	2016	6	2438.0	06_2016
California	LAUCT068155400000004          	2017	6	2024.0	06_2017
California	LAUCT068155400000004          	2018	6	1736.0	06_2018
California	LAUCT068155400000004          	2019	6	1589.0	06_2019
California	LAUCT068155400000004          	2020	6	5021.0	06_2020
California	LAUCT068155400000005          	2015	6	42126.0	06_2015
California	LAUCT068155400000005          	2016	6	43185.0	06_2016
California	LAUCT068155400000005          	2017	6	43914.0	06_2017
California	LAUCT068155400000005          	2018	6	44473.0	06_2018
California	LAUCT068155400000005          	2019	6	44381.0	06_2019
California	LAUCT068155400000005          	2020	6	39672.0	06_2020
California	LAUCT068155400000006          	2015	6	44360.0	06_2015
California	LAUCT068155400000006          	2016	6	45623.0	06_2016
California	LAUCT068155400000006          	2017	6	45938.0	06_2017
California	LAUCT068155400000006          	2018	6	46209.0	06_2018
California	LAUCT068155400000006          	2019	6	45970.0	06_2019
California	LAUCT068155400000006          	2020	6	44693.0	06_2020
California	LAUCT068166600000003          	2015	6	8.6	06_2015
California	LAUCT068166600000003          	2016	6	6.6	06_2016
California	LAUCT068166600000003          	2017	6	5.6	06_2017
California	LAUCT068166600000003          	2018	6	4.7	06_2018
California	LAUCT068166600000003          	2019	6	4.3	06_2019
California	LAUCT068166600000003          	2020	6	15.4	06_2020
California	LAUCT068166600000004          	2015	6	4953.0	06_2015
California	LAUCT068166600000004          	2016	6	3785.0	06_2016
California	LAUCT068166600000004          	2017	6	3187.0	06_2017
California	LAUCT068166600000004          	2018	6	2697.0	06_2018
California	LAUCT068166600000004          	2019	6	2394.0	06_2019
California	LAUCT068166600000004          	2020	6	8599.0	06_2020
California	LAUCT068166600000005          	2015	6	52874.0	06_2015
California	LAUCT068166600000005          	2016	6	53395.0	06_2016
California	LAUCT068166600000005          	2017	6	53713.0	06_2017
California	LAUCT068166600000005          	2018	6	54244.0	06_2018
California	LAUCT068166600000005          	2019	6	53758.0	06_2019
California	LAUCT068166600000005          	2020	6	47368.0	06_2020
California	LAUCT068166600000006          	2015	6	57827.0	06_2015
California	LAUCT068166600000006          	2016	6	57180.0	06_2016
California	LAUCT068166600000006          	2017	6	56900.0	06_2017
California	LAUCT068166600000006          	2018	6	56941.0	06_2018
California	LAUCT068166600000006          	2019	6	56152.0	06_2019
California	LAUCT068166600000006          	2020	6	55967.0	06_2020
California	LAUCT068259000000003          	2015	6	7.4	06_2015
California	LAUCT068259000000003          	2016	6	8.2	06_2016
California	LAUCT068259000000003          	2017	6	7.3	06_2017
California	LAUCT068259000000003          	2018	6	6.3	06_2018
California	LAUCT068259000000003          	2019	6	5.9	06_2019
California	LAUCT068259000000003          	2020	6	15.3	06_2020
California	LAUCT068259000000004          	2015	6	3238.0	06_2015
California	LAUCT068259000000004          	2016	6	3688.0	06_2016
California	LAUCT068259000000004          	2017	6	3301.0	06_2017
California	LAUCT068259000000004          	2018	6	2866.0	06_2018
California	LAUCT068259000000004          	2019	6	2688.0	06_2019
California	LAUCT068259000000004          	2020	6	7299.0	06_2020
California	LAUCT068259000000005          	2015	6	40651.0	06_2015
California	LAUCT068259000000005          	2016	6	41152.0	06_2016
California	LAUCT068259000000005          	2017	6	41755.0	06_2017
California	LAUCT068259000000005          	2018	6	42525.0	06_2018
California	LAUCT068259000000005          	2019	6	42789.0	06_2019
California	LAUCT068259000000005          	2020	6	40410.0	06_2020
California	LAUCT068259000000006          	2015	6	43889.0	06_2015
California	LAUCT068259000000006          	2016	6	44840.0	06_2016
California	LAUCT068259000000006          	2017	6	45056.0	06_2017
California	LAUCT068259000000006          	2018	6	45391.0	06_2018
California	LAUCT068259000000006          	2019	6	45477.0	06_2019
California	LAUCT068259000000006          	2020	6	47709.0	06_2020
California	LAUCT068295400000003          	2015	6	9.2	06_2015
California	LAUCT068295400000003          	2016	6	6.4	06_2016
California	LAUCT068295400000003          	2017	6	5.6	06_2017
California	LAUCT068295400000003          	2018	6	5.5	06_2018
California	LAUCT068295400000003          	2019	6	5.4	06_2019
California	LAUCT068295400000003          	2020	6	12.6	06_2020
California	LAUCT068295400000004          	2015	6	5716.0	06_2015
California	LAUCT068295400000004          	2016	6	3977.0	06_2016
California	LAUCT068295400000004          	2017	6	3506.0	06_2017
California	LAUCT068295400000004          	2018	6	3441.0	06_2018
California	LAUCT068295400000004          	2019	6	3391.0	06_2019
California	LAUCT068295400000004          	2020	6	8105.0	06_2020
California	LAUCT068295400000005          	2015	6	56620.0	06_2015
California	LAUCT068295400000005          	2016	6	57698.0	06_2016
California	LAUCT068295400000005          	2017	6	59561.0	06_2017
California	LAUCT068295400000005          	2018	6	59248.0	06_2018
California	LAUCT068295400000005          	2019	6	59139.0	06_2019
California	LAUCT068295400000005          	2020	6	56050.0	06_2020
California	LAUCT068295400000006          	2015	6	62336.0	06_2015
California	LAUCT068295400000006          	2016	6	61675.0	06_2016
California	LAUCT068295400000006          	2017	6	63067.0	06_2017
California	LAUCT068295400000006          	2018	6	62689.0	06_2018
California	LAUCT068295400000006          	2019	6	62530.0	06_2019
California	LAUCT068295400000006          	2020	6	64155.0	06_2020
California	LAUCT068299600000003          	2015	6	4.8	06_2015
California	LAUCT068299600000003          	2016	6	5.3	06_2016
California	LAUCT068299600000003          	2017	6	4.6	06_2017
California	LAUCT068299600000003          	2018	6	3.9	06_2018
California	LAUCT068299600000003          	2019	6	3.7	06_2019
California	LAUCT068299600000003          	2020	6	14.2	06_2020
California	LAUCT068299600000004          	2015	6	2108.0	06_2015
California	LAUCT068299600000004          	2016	6	2351.0	06_2016
California	LAUCT068299600000004          	2017	6	2065.0	06_2017
California	LAUCT068299600000004          	2018	6	1740.0	06_2018
California	LAUCT068299600000004          	2019	6	1643.0	06_2019
California	LAUCT068299600000004          	2020	6	6307.0	06_2020
California	LAUCT068299600000005          	2015	6	41823.0	06_2015
California	LAUCT068299600000005          	2016	6	42421.0	06_2016
California	LAUCT068299600000005          	2017	6	42673.0	06_2017
California	LAUCT068299600000005          	2018	6	43020.0	06_2018
California	LAUCT068299600000005          	2019	6	43233.0	06_2019
California	LAUCT068299600000005          	2020	6	38025.0	06_2020
California	LAUCT068299600000006          	2015	6	43931.0	06_2015
California	LAUCT068299600000006          	2016	6	44772.0	06_2016
California	LAUCT068299600000006          	2017	6	44738.0	06_2017
California	LAUCT068299600000006          	2018	6	44760.0	06_2018
California	LAUCT068299600000006          	2019	6	44876.0	06_2019
California	LAUCT068299600000006          	2020	6	44332.0	06_2020
California	LAUCT068333200000003          	2015	6	4.9	06_2015
California	LAUCT068333200000003          	2016	6	4.3	06_2016
California	LAUCT068333200000003          	2017	6	3.9	06_2017
California	LAUCT068333200000003          	2018	6	3.7	06_2018
California	LAUCT068333200000003          	2019	6	3.7	06_2019
California	LAUCT068333200000003          	2020	6	15.0	06_2020
California	LAUCT068333200000004          	2015	6	764.0	06_2015
California	LAUCT068333200000004          	2016	6	678.0	06_2016
California	LAUCT068333200000004          	2017	6	618.0	06_2017
California	LAUCT068333200000004          	2018	6	586.0	06_2018
California	LAUCT068333200000004          	2019	6	591.0	06_2019
California	LAUCT068333200000004          	2020	6	2249.0	06_2020
California	LAUCT068333200000005          	2015	6	14700.0	06_2015
California	LAUCT068333200000005          	2016	6	14978.0	06_2016
California	LAUCT068333200000005          	2017	6	15379.0	06_2017
California	LAUCT068333200000005          	2018	6	15407.0	06_2018
California	LAUCT068333200000005          	2019	6	15385.0	06_2019
California	LAUCT068333200000005          	2020	6	12752.0	06_2020
California	LAUCT068333200000006          	2015	6	15464.0	06_2015
California	LAUCT068333200000006          	2016	6	15656.0	06_2016
California	LAUCT068333200000006          	2017	6	15997.0	06_2017
California	LAUCT068333200000006          	2018	6	15993.0	06_2018
California	LAUCT068333200000006          	2019	6	15976.0	06_2019
California	LAUCT068333200000006          	2020	6	15001.0	06_2020
California	LAUCT068334600000003          	2015	6	3.6	06_2015
California	LAUCT068334600000003          	2016	6	4.2	06_2016
California	LAUCT068334600000003          	2017	6	3.6	06_2017
California	LAUCT068334600000003          	2018	6	3.2	06_2018
California	LAUCT068334600000003          	2019	6	2.7	06_2019
California	LAUCT068334600000003          	2020	6	9.8	06_2020
California	LAUCT068334600000004          	2015	6	1200.0	06_2015
California	LAUCT068334600000004          	2016	6	1414.0	06_2016
California	LAUCT068334600000004          	2017	6	1246.0	06_2017
California	LAUCT068334600000004          	2018	6	1090.0	06_2018
California	LAUCT068334600000004          	2019	6	940.0	06_2019
California	LAUCT068334600000004          	2020	6	3192.0	06_2020
California	LAUCT068334600000005          	2015	6	32031.0	06_2015
California	LAUCT068334600000005          	2016	6	32510.0	06_2016
California	LAUCT068334600000005          	2017	6	32953.0	06_2017
California	LAUCT068334600000005          	2018	6	33274.0	06_2018
California	LAUCT068334600000005          	2019	6	33300.0	06_2019
California	LAUCT068334600000005          	2020	6	29463.0	06_2020
California	LAUCT068334600000006          	2015	6	33231.0	06_2015
California	LAUCT068334600000006          	2016	6	33924.0	06_2016
California	LAUCT068334600000006          	2017	6	34199.0	06_2017
California	LAUCT068334600000006          	2018	6	34364.0	06_2018
California	LAUCT068334600000006          	2019	6	34240.0	06_2019
California	LAUCT068334600000006          	2020	6	32655.0	06_2020
California	LAUCT068354200000003          	2015	6	14.1	06_2015
California	LAUCT068354200000003          	2016	6	17.8	06_2016
California	LAUCT068354200000003          	2017	6	17.6	06_2017
California	LAUCT068354200000003          	2018	6	15.4	06_2018
California	LAUCT068354200000003          	2019	6	13.6	06_2019
California	LAUCT068354200000003          	2020	6	18.2	06_2020
California	LAUCT068354200000004          	2015	6	1188.0	06_2015
California	LAUCT068354200000004          	2016	6	1560.0	06_2016
California	LAUCT068354200000004          	2017	6	1573.0	06_2017
California	LAUCT068354200000004          	2018	6	1397.0	06_2018
California	LAUCT068354200000004          	2019	6	1251.0	06_2019
California	LAUCT068354200000004          	2020	6	1607.0	06_2020
California	LAUCT068354200000005          	2015	6	7213.0	06_2015
California	LAUCT068354200000005          	2016	6	7226.0	06_2016
California	LAUCT068354200000005          	2017	6	7369.0	06_2017
California	LAUCT068354200000005          	2018	6	7684.0	06_2018
California	LAUCT068354200000005          	2019	6	7949.0	06_2019
California	LAUCT068354200000005          	2020	6	7234.0	06_2020
California	LAUCT068354200000006          	2015	6	8401.0	06_2015
California	LAUCT068354200000006          	2016	6	8786.0	06_2016
California	LAUCT068354200000006          	2017	6	8942.0	06_2017
California	LAUCT068354200000006          	2018	6	9081.0	06_2018
California	LAUCT068354200000006          	2019	6	9200.0	06_2019
California	LAUCT068354200000006          	2020	6	8841.0	06_2020
California	LAUCT068366800000003          	2015	6	8.5	06_2015
California	LAUCT068366800000003          	2016	6	8.5	06_2016
California	LAUCT068366800000003          	2017	6	6.9	06_2017
California	LAUCT068366800000003          	2018	6	6.5	06_2018
California	LAUCT068366800000003          	2019	6	6.5	06_2019
California	LAUCT068366800000003          	2020	6	13.6	06_2020
California	LAUCT068366800000004          	2015	6	2208.0	06_2015
California	LAUCT068366800000004          	2016	6	2216.0	06_2016
California	LAUCT068366800000004          	2017	6	1783.0	06_2017
California	LAUCT068366800000004          	2018	6	1655.0	06_2018
California	LAUCT068366800000004          	2019	6	1675.0	06_2019
California	LAUCT068366800000004          	2020	6	3216.0	06_2020
California	LAUCT068366800000005          	2015	6	23663.0	06_2015
California	LAUCT068366800000005          	2016	6	23902.0	06_2016
California	LAUCT068366800000005          	2017	6	24161.0	06_2017
California	LAUCT068366800000005          	2018	6	23947.0	06_2018
California	LAUCT068366800000005          	2019	6	23921.0	06_2019
California	LAUCT068366800000005          	2020	6	20408.0	06_2020
California	LAUCT068366800000006          	2015	6	25871.0	06_2015
California	LAUCT068366800000006          	2016	6	26118.0	06_2016
California	LAUCT068366800000006          	2017	6	25944.0	06_2017
California	LAUCT068366800000006          	2018	6	25602.0	06_2018
California	LAUCT068366800000006          	2019	6	25596.0	06_2019
California	LAUCT068366800000006          	2020	6	23624.0	06_2020
California	LAUCT068420000000003          	2015	6	8.5	06_2015
California	LAUCT068420000000003          	2016	6	5.2	06_2016
California	LAUCT068420000000003          	2017	6	4.7	06_2017
California	LAUCT068420000000003          	2018	6	4.8	06_2018
California	LAUCT068420000000003          	2019	6	4.5	06_2019
California	LAUCT068420000000003          	2020	6	18.4	06_2020
California	LAUCT068420000000004          	2015	6	4482.0	06_2015
California	LAUCT068420000000004          	2016	6	2721.0	06_2016
California	LAUCT068420000000004          	2017	6	2482.0	06_2017
California	LAUCT068420000000004          	2018	6	2518.0	06_2018
California	LAUCT068420000000004          	2019	6	2341.0	06_2019
California	LAUCT068420000000004          	2020	6	9343.0	06_2020
California	LAUCT068420000000005          	2015	6	48524.0	06_2015
California	LAUCT068420000000005          	2016	6	49460.0	06_2016
California	LAUCT068420000000005          	2017	6	50416.0	06_2017
California	LAUCT068420000000005          	2018	6	50222.0	06_2018
California	LAUCT068420000000005          	2019	6	50116.0	06_2019
California	LAUCT068420000000005          	2020	6	41471.0	06_2020
California	LAUCT068420000000006          	2015	6	53006.0	06_2015
California	LAUCT068420000000006          	2016	6	52181.0	06_2016
California	LAUCT068420000000006          	2017	6	52898.0	06_2017
California	LAUCT068420000000006          	2018	6	52740.0	06_2018
California	LAUCT068420000000006          	2019	6	52457.0	06_2019
California	LAUCT068420000000006          	2020	6	50814.0	06_2020
California	LAUCT068441000000003          	2015	6	5.7	06_2015
California	LAUCT068441000000003          	2016	6	5.9	06_2016
California	LAUCT068441000000003          	2017	6	5.6	06_2017
California	LAUCT068441000000003          	2018	6	5.6	06_2018
California	LAUCT068441000000003          	2019	6	5.3	06_2019
California	LAUCT068441000000003          	2020	6	20.4	06_2020
California	LAUCT068441000000004          	2015	6	1457.0	06_2015
California	LAUCT068441000000004          	2016	6	1562.0	06_2016
California	LAUCT068441000000004          	2017	6	1514.0	06_2017
California	LAUCT068441000000004          	2018	6	1529.0	06_2018
California	LAUCT068441000000004          	2019	6	1437.0	06_2019
California	LAUCT068441000000004          	2020	6	5321.0	06_2020
California	LAUCT068441000000005          	2015	6	23979.0	06_2015
California	LAUCT068441000000005          	2016	6	24910.0	06_2016
California	LAUCT068441000000005          	2017	6	25714.0	06_2017
California	LAUCT068441000000005          	2018	6	25768.0	06_2018
California	LAUCT068441000000005          	2019	6	25741.0	06_2019
California	LAUCT068441000000005          	2020	6	20791.0	06_2020
California	LAUCT068441000000006          	2015	6	25436.0	06_2015
California	LAUCT068441000000006          	2016	6	26472.0	06_2016
California	LAUCT068441000000006          	2017	6	27228.0	06_2017
California	LAUCT068441000000006          	2018	6	27297.0	06_2018
California	LAUCT068441000000006          	2019	6	27178.0	06_2019
California	LAUCT068441000000006          	2020	6	26112.0	06_2020
California	LAUCT068455000000003          	2015	6	6.4	06_2015
California	LAUCT068455000000003          	2016	6	5.0	06_2016
California	LAUCT068455000000003          	2017	6	4.4	06_2017
California	LAUCT068455000000003          	2018	6	3.6	06_2018
California	LAUCT068455000000003          	2019	6	3.3	06_2019
California	LAUCT068455000000003          	2020	6	18.3	06_2020
California	LAUCT068455000000004          	2015	6	2710.0	06_2015
California	LAUCT068455000000004          	2016	6	2097.0	06_2016
California	LAUCT068455000000004          	2017	6	1837.0	06_2017
California	LAUCT068455000000004          	2018	6	1505.0	06_2018
California	LAUCT068455000000004          	2019	6	1348.0	06_2019
California	LAUCT068455000000004          	2020	6	7806.0	06_2020
California	LAUCT068455000000005          	2015	6	39536.0	06_2015
California	LAUCT068455000000005          	2016	6	39593.0	06_2016
California	LAUCT068455000000005          	2017	6	39840.0	06_2017
California	LAUCT068455000000005          	2018	6	40054.0	06_2018
California	LAUCT068455000000005          	2019	6	40121.0	06_2019
California	LAUCT068455000000005          	2020	6	34876.0	06_2020
California	LAUCT068455000000006          	2015	6	42246.0	06_2015
California	LAUCT068455000000006          	2016	6	41690.0	06_2016
California	LAUCT068455000000006          	2017	6	41677.0	06_2017
California	LAUCT068455000000006          	2018	6	41559.0	06_2018
California	LAUCT068455000000006          	2019	6	41469.0	06_2019
California	LAUCT068455000000006          	2020	6	42682.0	06_2020
California	LAUCT068481600000003          	2015	6	7.4	06_2015
California	LAUCT068481600000003          	2016	6	6.0	06_2016
California	LAUCT068481600000003          	2017	6	5.2	06_2017
California	LAUCT068481600000003          	2018	6	4.5	06_2018
California	LAUCT068481600000003          	2019	6	4.0	06_2019
California	LAUCT068481600000003          	2020	6	12.1	06_2020
California	LAUCT068481600000004          	2015	6	1886.0	06_2015
California	LAUCT068481600000004          	2016	6	1534.0	06_2016
California	LAUCT068481600000004          	2017	6	1329.0	06_2017
California	LAUCT068481600000004          	2018	6	1153.0	06_2018
California	LAUCT068481600000004          	2019	6	1022.0	06_2019
California	LAUCT068481600000004          	2020	6	3078.0	06_2020
California	LAUCT068481600000005          	2015	6	23525.0	06_2015
California	LAUCT068481600000005          	2016	6	23950.0	06_2016
California	LAUCT068481600000005          	2017	6	24101.0	06_2017
California	LAUCT068481600000005          	2018	6	24457.0	06_2018
California	LAUCT068481600000005          	2019	6	24389.0	06_2019
California	LAUCT068481600000005          	2020	6	22402.0	06_2020
California	LAUCT068481600000006          	2015	6	25411.0	06_2015
California	LAUCT068481600000006          	2016	6	25484.0	06_2016
California	LAUCT068481600000006          	2017	6	25430.0	06_2017
California	LAUCT068481600000006          	2018	6	25610.0	06_2018
California	LAUCT068481600000006          	2019	6	25411.0	06_2019
California	LAUCT068481600000006          	2020	6	25480.0	06_2020
California	LAUCT068529200000003          	2015	6	5.4	06_2015
California	LAUCT068529200000003          	2016	6	5.4	06_2016
California	LAUCT068529200000003          	2017	6	4.7	06_2017
California	LAUCT068529200000003          	2018	6	4.8	06_2018
California	LAUCT068529200000003          	2019	6	4.5	06_2019
California	LAUCT068529200000003          	2020	6	17.0	06_2020
California	LAUCT068529200000004          	2015	6	2310.0	06_2015
California	LAUCT068529200000004          	2016	6	2327.0	06_2016
California	LAUCT068529200000004          	2017	6	2065.0	06_2017
California	LAUCT068529200000004          	2018	6	2099.0	06_2018
California	LAUCT068529200000004          	2019	6	1982.0	06_2019
California	LAUCT068529200000004          	2020	6	6974.0	06_2020
California	LAUCT068529200000005          	2015	6	40120.0	06_2015
California	LAUCT068529200000005          	2016	6	40874.0	06_2016
California	LAUCT068529200000005          	2017	6	41739.0	06_2017
California	LAUCT068529200000005          	2018	6	41707.0	06_2018
California	LAUCT068529200000005          	2019	6	41626.0	06_2019
California	LAUCT068529200000005          	2020	6	34145.0	06_2020
California	LAUCT068529200000006          	2015	6	42430.0	06_2015
California	LAUCT068529200000006          	2016	6	43201.0	06_2016
California	LAUCT068529200000006          	2017	6	43804.0	06_2017
California	LAUCT068529200000006          	2018	6	43806.0	06_2018
California	LAUCT068529200000006          	2019	6	43608.0	06_2019
California	LAUCT068529200000006          	2020	6	41119.0	06_2020
California	LAUCT068544600000003          	2015	6	7.0	06_2015
California	LAUCT068544600000003          	2016	6	5.9	06_2016
California	LAUCT068544600000003          	2017	6	5.1	06_2017
California	LAUCT068544600000003          	2018	6	4.1	06_2018
California	LAUCT068544600000003          	2019	6	3.8	06_2019
California	LAUCT068544600000003          	2020	6	12.8	06_2020
California	LAUCT068544600000004          	2015	6	1157.0	06_2015
California	LAUCT068544600000004          	2016	6	990.0	06_2016
California	LAUCT068544600000004          	2017	6	882.0	06_2017
California	LAUCT068544600000004          	2018	6	711.0	06_2018
California	LAUCT068544600000004          	2019	6	670.0	06_2019
California	LAUCT068544600000004          	2020	6	2235.0	06_2020
California	LAUCT068544600000005          	2015	6	15324.0	06_2015
California	LAUCT068544600000005          	2016	6	15676.0	06_2016
California	LAUCT068544600000005          	2017	6	16261.0	06_2017
California	LAUCT068544600000005          	2018	6	16691.0	06_2018
California	LAUCT068544600000005          	2019	6	16770.0	06_2019
California	LAUCT068544600000005          	2020	6	15217.0	06_2020
California	LAUCT068544600000006          	2015	6	16481.0	06_2015
California	LAUCT068544600000006          	2016	6	16666.0	06_2016
California	LAUCT068544600000006          	2017	6	17143.0	06_2017
California	LAUCT068544600000006          	2018	6	17402.0	06_2018
California	LAUCT068544600000006          	2019	6	17440.0	06_2019
California	LAUCT068544600000006          	2020	6	17452.0	06_2020
California	LAUCT068592200000003          	2015	6	4.0	06_2015
California	LAUCT068592200000003          	2016	6	4.3	06_2016
California	LAUCT068592200000003          	2017	6	3.6	06_2017
California	LAUCT068592200000003          	2018	6	2.9	06_2018
California	LAUCT068592200000003          	2019	6	2.7	06_2019
California	LAUCT068592200000003          	2020	6	10.6	06_2020
California	LAUCT068592200000004          	2015	6	554.0	06_2015
California	LAUCT068592200000004          	2016	6	600.0	06_2016
California	LAUCT068592200000004          	2017	6	510.0	06_2017
California	LAUCT068592200000004          	2018	6	423.0	06_2018
California	LAUCT068592200000004          	2019	6	379.0	06_2019
California	LAUCT068592200000004          	2020	6	1438.0	06_2020
California	LAUCT068592200000005          	2015	6	13356.0	06_2015
California	LAUCT068592200000005          	2016	6	13513.0	06_2016
California	LAUCT068592200000005          	2017	6	13606.0	06_2017
California	LAUCT068592200000005          	2018	6	13956.0	06_2018
California	LAUCT068592200000005          	2019	6	13520.0	06_2019
California	LAUCT068592200000005          	2020	6	12135.0	06_2020
California	LAUCT068592200000006          	2015	6	13910.0	06_2015
California	LAUCT068592200000006          	2016	6	14113.0	06_2016
California	LAUCT068592200000006          	2017	6	14116.0	06_2017
California	LAUCT068592200000006          	2018	6	14379.0	06_2018
California	LAUCT068592200000006          	2019	6	13899.0	06_2019
California	LAUCT068592200000006          	2020	6	13573.0	06_2020
California	LAUCT068632800000003          	2015	6	6.8	06_2015
California	LAUCT068632800000003          	2016	6	6.7	06_2016
California	LAUCT068632800000003          	2017	6	5.8	06_2017
California	LAUCT068632800000003          	2018	6	5.0	06_2018
California	LAUCT068632800000003          	2019	6	4.8	06_2019
California	LAUCT068632800000003          	2020	6	10.4	06_2020
California	LAUCT068632800000004          	2015	6	1987.0	06_2015
California	LAUCT068632800000004          	2016	6	2009.0	06_2016
California	LAUCT068632800000004          	2017	6	1742.0	06_2017
California	LAUCT068632800000004          	2018	6	1512.0	06_2018
California	LAUCT068632800000004          	2019	6	1450.0	06_2019
California	LAUCT068632800000004          	2020	6	3064.0	06_2020
California	LAUCT068632800000005          	2015	6	27323.0	06_2015
California	LAUCT068632800000005          	2016	6	27916.0	06_2016
California	LAUCT068632800000005          	2017	6	28259.0	06_2017
California	LAUCT068632800000005          	2018	6	28809.0	06_2018
California	LAUCT068632800000005          	2019	6	28847.0	06_2019
California	LAUCT068632800000005          	2020	6	26373.0	06_2020
California	LAUCT068632800000006          	2015	6	29310.0	06_2015
California	LAUCT068632800000006          	2016	6	29925.0	06_2016
California	LAUCT068632800000006          	2017	6	30001.0	06_2017
California	LAUCT068632800000006          	2018	6	30321.0	06_2018
California	LAUCT068632800000006          	2019	6	30297.0	06_2019
California	LAUCT068632800000006          	2020	6	29437.0	06_2020
California	LAUCT068683200000003          	2015	6	4.1	06_2015
California	LAUCT068683200000003          	2016	6	3.8	06_2016
California	LAUCT068683200000003          	2017	6	3.6	06_2017
California	LAUCT068683200000003          	2018	6	3.1	06_2018
California	LAUCT068683200000003          	2019	6	2.7	06_2019
California	LAUCT068683200000003          	2020	6	10.7	06_2020
California	LAUCT068683200000004          	2015	6	1398.0	06_2015
California	LAUCT068683200000004          	2016	6	1328.0	06_2016
California	LAUCT068683200000004          	2017	6	1237.0	06_2017
California	LAUCT068683200000004          	2018	6	1070.0	06_2018
California	LAUCT068683200000004          	2019	6	941.0	06_2019
California	LAUCT068683200000004          	2020	6	3569.0	06_2020
California	LAUCT068683200000005          	2015	6	32895.0	06_2015
California	LAUCT068683200000005          	2016	6	33267.0	06_2016
California	LAUCT068683200000005          	2017	6	33472.0	06_2017
California	LAUCT068683200000005          	2018	6	33664.0	06_2018
California	LAUCT068683200000005          	2019	6	33758.0	06_2019
California	LAUCT068683200000005          	2020	6	29809.0	06_2020
California	LAUCT068683200000006          	2015	6	34293.0	06_2015
California	LAUCT068683200000006          	2016	6	34595.0	06_2016
California	LAUCT068683200000006          	2017	6	34709.0	06_2017
California	LAUCT068683200000006          	2018	6	34734.0	06_2018
California	LAUCT068683200000006          	2019	6	34699.0	06_2019
California	LAUCT068683200000006          	2020	6	33378.0	06_2020
California	LAUCT068697200000003          	2015	6	11.4	06_2015
California	LAUCT068697200000003          	2016	6	9.4	06_2016
California	LAUCT068697200000003          	2017	6	8.6	06_2017
California	LAUCT068697200000003          	2018	6	7.3	06_2018
California	LAUCT068697200000003          	2019	6	7.2	06_2019
California	LAUCT068697200000003          	2020	6	13.3	06_2020
California	LAUCT068697200000004          	2015	6	3630.0	06_2015
California	LAUCT068697200000004          	2016	6	2998.0	06_2016
California	LAUCT068697200000004          	2017	6	2763.0	06_2017
California	LAUCT068697200000004          	2018	6	2342.0	06_2018
California	LAUCT068697200000004          	2019	6	2306.0	06_2019
California	LAUCT068697200000004          	2020	6	4303.0	06_2020
California	LAUCT068697200000005          	2015	6	28116.0	06_2015
California	LAUCT068697200000005          	2016	6	28840.0	06_2016
California	LAUCT068697200000005          	2017	6	29487.0	06_2017
California	LAUCT068697200000005          	2018	6	29661.0	06_2018
California	LAUCT068697200000005          	2019	6	29701.0	06_2019
California	LAUCT068697200000005          	2020	6	28073.0	06_2020
California	LAUCT068697200000006          	2015	6	31746.0	06_2015
California	LAUCT068697200000006          	2016	6	31838.0	06_2016
California	LAUCT068697200000006          	2017	6	32250.0	06_2017
California	LAUCT068697200000006          	2018	6	32003.0	06_2018
California	LAUCT068697200000006          	2019	6	32007.0	06_2019
California	LAUCT068697200000006          	2020	6	32376.0	06_2020
California	LAUCT068704200000003          	2015	6	7.0	06_2015
California	LAUCT068704200000003          	2016	6	5.5	06_2016
California	LAUCT068704200000003          	2017	6	4.7	06_2017
California	LAUCT068704200000003          	2018	6	3.6	06_2018
California	LAUCT068704200000003          	2019	6	3.4	06_2019
California	LAUCT068704200000003          	2020	6	10.8	06_2020
California	LAUCT068704200000004          	2015	6	1709.0	06_2015
California	LAUCT068704200000004          	2016	6	1327.0	06_2016
California	LAUCT068704200000004          	2017	6	1146.0	06_2017
California	LAUCT068704200000004          	2018	6	899.0	06_2018
California	LAUCT068704200000004          	2019	6	858.0	06_2019
California	LAUCT068704200000004          	2020	6	2739.0	06_2020
California	LAUCT068704200000005          	2015	6	22683.0	06_2015
California	LAUCT068704200000005          	2016	6	22947.0	06_2016
California	LAUCT068704200000005          	2017	6	23413.0	06_2017
